timestamp,price,date
1629763200000,49518.57748790696,2021-08-24
1629849600000,47940.6079149608,2021-08-25
1629936000000,49002.70376627545,2021-08-26
1630022400000,47229.070650876114,2021-08-27
1630108800000,49083.10330586219,2021-08-28
1630195200000,48936.537254142204,2021-08-29
1630281600000,48907.27073106221,2021-08-30
1630368000000,47124.25422469402,2021-08-31
1630454400000,47335.42029920565,2021-09-01
1630540800000,48823.05520964915,2021-09-02
1630627200000,49338.78465183332,2021-09-03
1630713600000,49934.5282762881,2021-09-04
1630800000000,50013.02994694588,2021-09-05
1630886400000,51696.206431317885,2021-09-06
1630972800000,52739.800166345514,2021-09-07
1631059200000,46995.16417095979,2021-09-08
1631145600000,46085.02861578186,2021-09-09
1631232000000,46518.94118660236,2021-09-10
1631318400000,44802.60640249699,2021-09-11
1631404800000,45196.488277558245,2021-09-12
1631491200000,46195.21830082935,2021-09-13
1631577600000,45139.83396873267,2021-09-14
1631664000000,47135.43199562694,2021-09-15
1631750400000,48186.53275704722,2021-09-16
1631836800000,47879.47343992101,2021-09-17
1631923200000,47228.65821623257,2021-09-18
1632009600000,48266.62707279063,2021-09-19
1632096000000,47371.03933236471,2021-09-20
1632182400000,42932.94659595412,2021-09-21
1632268800000,40386.62363528928,2021-09-22
1632355200000,43587.22305058473,2021-09-23
1632441600000,44980.898214810935,2021-09-24
1632528000000,42752.1681545072,2021-09-25
1632614400000,42856.855164224515,2021-09-26
1632700800000,43336.861233242744,2021-09-27
1632787200000,42247.355729006355,2021-09-28
1632873600000,41010.37519836549,2021-09-29
1632960000000,41587.66786232295,2021-09-30
1633046400000,43859.32614724109,2021-10-01
1633132800000,48181.87627260008,2021-10-02
1633219200000,47777.762019063,2021-10-03
1633305600000,48282.97113857447,2021-10-04
1633392000000,49260.232321130694,2021-10-05
1633478400000,51668.99422435564,2021-10-06
1633564800000,55415.00574202895,2021-10-07
1633651200000,53894.59599452107,2021-10-08
1633737600000,54010.93747374405,2021-10-09
1633824000000,55125.460337680444,2021-10-10
1633910400000,54711.86959664297,2021-10-11
1633996800000,57572.510855596534,2021-10-12
1634083200000,56335.035460511535,2021-10-13
1634169600000,57487.985880422195,2021-10-14
1634256000000,57452.43178503547,2021-10-15
1634342400000,61809.02394427028,2021-10-16
1634428800000,61165.63564211521,2021-10-17
1634515200000,61583.77443961336,2021-10-18
1634601600000,62017.972725178704,2021-10-19
1634688000000,64517.64856042277,2021-10-20
1634774400000,66237.51755029388,2021-10-21
1634860800000,62541.08693293518,2021-10-22
1634947200000,61029.27093182092,2021-10-23
1635033600000,61572.14043422243,2021-10-24
1635120000000,61173.1663907232,2021-10-25
1635206400000,63228.21382584213,2021-10-26
1635292800000,60604.18888794746,2021-10-27
1635379200000,58641.00147419492,2021-10-28
1635465600000,60767.55585206728,2021-10-29
1635552000000,62283.19805587354,2021-10-30
1635638400000,61837.257002978935,2021-10-31
1635724800000,61471.86846276259,2021-11-01
1635811200000,61121.83120106507,2021-11-02
1635897600000,63247.20896127831,2021-11-03
1635984000000,63130.94235171542,2021-11-04
1636070400000,61601.74357204975,2021-11-05
1636156800000,61247.38494217787,2021-11-06
1636243200000,61661.35866372036,2021-11-07
1636329600000,63153.230193019495,2021-11-08
1636416000000,67617.0155448617,2021-11-09
1636502400000,67145.37493537061,2021-11-10
1636588800000,65061.05440696283,2021-11-11
1636675200000,65005.64515956679,2021-11-12
1636761600000,64432.04794734522,2021-11-13
1636848000000,64660.33535267343,2021-11-14
1636934400000,65648.97779110243,2021-11-15
1637020800000,63933.835442599324,2021-11-16
1637107200000,60448.56251258625,2021-11-17
1637193600000,60603.65586738653,2021-11-18
1637280000000,56987.32233855049,2021-11-19
1637366400000,58459.25551667463,2021-11-20
1637452800000,60082.91166841709,2021-11-21
1637539200000,59139.779279527174,2021-11-22
1637625600000,56386.856853152145,2021-11-23
1637712000000,57748.79317378856,2021-11-24
1637798400000,57198.18384629529,2021-11-25
1637884800000,58897.84698299794,2021-11-26
1637971200000,53827.792865034724,2021-11-27
1638057600000,54533.40388242691,2021-11-28
1638144000000,57237.66113709043,2021-11-29
1638230400000,57848.77353712989,2021-11-30
1638316800000,57011.28047424234,2021-12-01
1638403200000,57169.37199381056,2021-12-02
1638489600000,56508.26805402271,2021-12-03
1638576000000,53785.96717237922,2021-12-04
1638662400000,49161.99070957517,2021-12-05
1638748800000,49268.46989053938,2021-12-06
1638835200000,50461.57683653979,2021-12-07
1638921600000,50647.66340635755,2021-12-08
1639008000000,50530.4580645934,2021-12-09
1639094400000,47885.871989417064,2021-12-10
1639180800000,47303.56415217411,2021-12-11
1639267200000,49242.302324071476,2021-12-12
1639353600000,50051.078348674855,2021-12-13
1639440000000,46696.30469946678,2021-12-14
1639526400000,48410.564656309325,2021-12-15
1639612800000,48936.86258244155,2021-12-16
1639699200000,47694.530502251764,2021-12-17
1639785600000,46328.6963654447,2021-12-18
1639872000000,46970.057050727024,2021-12-19
1639958400000,46807.04861642627,2021-12-20
1640044800000,47117.008204210455,2021-12-21
1640131200000,49145.21725849885,2021-12-22
1640217600000,48755.89564404483,2021-12-23
1640304000000,50900.61494951601,2021-12-24
1640390400000,50888.72103678683,2021-12-25
1640476800000,50663.48710213215,2021-12-26
1640563200000,50852.860259540656,2021-12-27
1640649600000,50774.067814743,2021-12-28
1640736000000,47725.14804631933,2021-12-29
1640822400000,46506.99464767938,2021-12-30
1640908800000,47191.86838983951,2021-12-31
1640995200000,46319.65108805251,2022-01-01
1641081600000,47816.07767640849,2022-01-02
1641168000000,47387.212167697246,2022-01-03
1641254400000,46531.140860530526,2022-01-04
1641340800000,45938.02427172366,2022-01-05
1641427200000,43647.147508068054,2022-01-06
1641513600000,43216.45867693359,2022-01-07
1641600000000,41527.197042644846,2022-01-08
1641686400000,41756.66232397826,2022-01-09
1641772800000,41862.3609856517,2022-01-10
1641859200000,41869.85905559219,2022-01-11
1641945600000,42777.211020482355,2022-01-12
1642032000000,43981.87732717414,2022-01-13
1642118400000,42608.41001195019,2022-01-14
1642204800000,43120.85451108056,2022-01-15
1642291200000,43226.65026980921,2022-01-16
1642377600000,43119.79214308028,2022-01-17
1642464000000,42298.341116872325,2022-01-18
1642550400000,42395.45879157343,2022-01-19
1642636800000,41749.55143098559,2022-01-20
1642723200000,40707.6824143097,2022-01-21
1642809600000,36508.799789830824,2022-01-22
1642896000000,35180.435462830384,2022-01-23
1642982400000,36306.409440464704,2022-01-24
1643068800000,36774.00714224005,2022-01-25
1643155200000,36988.928510667356,2022-01-26
1643241600000,36870.440166930995,2022-01-27
1643328000000,37276.839558174994,2022-01-28
1643414400000,37852.57902803263,2022-01-29
1643500800000,38232.17873217708,2022-01-30
1643587200000,37983.151499406464,2022-01-31
1643673600000,38555.53446121157,2022-02-01
1643760000000,38835.69494322237,2022-02-02
1643846400000,37000.98249864199,2022-02-03
1643932800000,37101.351593780935,2022-02-04
1644019200000,41673.8395543094,2022-02-05
1644105600000,41493.690050910525,2022-02-06
1644192000000,42475.543220951215,2022-02-07
1644278400000,43910.929986443094,2022-02-08
1644364800000,44184.447511676175,2022-02-09
1644451200000,44383.88805541707,2022-02-10
1644537600000,43628.13953235228,2022-02-11
1644624000000,42445.38876793804,2022-02-12
1644710400000,42254.738123237206,2022-02-13
1644796800000,42247.83595326771,2022-02-14
1644883200000,42634.573783663065,2022-02-15
1644969600000,44574.32057099816,2022-02-16
1645056000000,44063.28198279571,2022-02-17
1645142400000,40562.98694982819,2022-02-18
1645228800000,40073.495362369824,2022-02-19
1645315200000,40192.75912143141,2022-02-20
1645401600000,38514.00853622455,2022-02-21
1645488000000,37059.979402287514,2022-02-22
1645574400000,38337.2038554348,2022-02-23
1645660800000,37372.2926803477,2022-02-24
1645747200000,38363.345488570165,2022-02-25
1645833600000,39316.16207578596,2022-02-26
1645920000000,39090.202153609054,2022-02-27
1646006400000,37803.59016044929,2022-02-28
1646092800000,43225.404677435734,2022-03-01
1646179200000,44459.59162774341,2022-03-02
1646265600000,43980.707382090906,2022-03-03
1646352000000,42491.97839335905,2022-03-04
1646438400000,39200.29973557414,2022-03-05
1646524800000,39463.14681149058,2022-03-06
1646611200000,38442.99174588676,2022-03-07
1646697600000,38076.49382252028,2022-03-08
1646784000000,38732.93701302586,2022-03-09
1646870400000,41986.03444607623,2022-03-10
1646956800000,39468.35477300189,2022-03-11
1647043200000,38775.17558840679,2022-03-12
1647129600000,38903.69354800599,2022-03-13
1647216000000,37852.52514106289,2022-03-14
1647302400000,39669.423812004505,2022-03-15
1647388800000,39331.84654059453,2022-03-16
1647475200000,41165.63506140341,2022-03-17
1647561600000,41001.70957801974,2022-03-18
1647648000000,41837.41313797566,2022-03-19
1647734400000,42201.939920688186,2022-03-20
1647820800000,41283.25900104565,2022-03-21
1647907200000,41061.81589384987,2022-03-22
1647993600000,42401.895597489434,2022-03-23
1648080000000,42802.15471016985,2022-03-24
1648166400000,43936.09623454058,2022-03-25
1648252800000,44331.77795706412,2022-03-26
1648339200000,44510.84421762133,2022-03-27
1648425600000,46715.1176185105,2022-03-28
1648512000000,46994.879118357465,2022-03-29
1648598400000,47459.261237539096,2022-03-30
1648684800000,47063.36584996355,2022-03-31
1648771200000,45528.40715313835,2022-04-01
1648857600000,46270.20070585378,2022-04-02
1648944000000,45842.14476317382,2022-04-03
1649030400000,46434.562982661664,2022-04-04
1649116800000,46622.63571309101,2022-04-05
1649203200000,45635.45438126673,2022-04-06
1649289600000,43198.77526936491,2022-04-07
1649376000000,43515.15032279806,2022-04-08
1649462400000,42315.70972421807,2022-04-09
1649548800000,42796.39747810973,2022-04-10
1649635200000,42274.907370256085,2022-04-11
1649721600000,39603.965159284155,2022-04-12
1649808000000,40205.67794073206,2022-04-13
1649894400000,41205.16871904067,2022-04-14
1649980800000,39959.457069033735,2022-04-15
1650067200000,40586.59730938673,2022-04-16
1650153600000,40450.37930543977,2022-04-17
1650240000000,39739.11925622209,2022-04-18
1650326400000,40833.5379650337,2022-04-19
1650412800000,41498.12244669832,2022-04-20
1650499200000,41397.220477279625,2022-04-21
1650585600000,40528.54148675958,2022-04-22
1650672000000,39756.848993471016,2022-04-23
1650758400000,39561.78019075613,2022-04-24
1650844800000,39469.04986198146,2022-04-25
1650931200000,40488.877917622376,2022-04-26
1651017600000,38134.21545068938,2022-04-27
1651104000000,39237.94931747103,2022-04-28
1651190400000,39741.766645809636,2022-04-29
1651276800000,38650.55013809267,2022-04-30
1651363200000,37820.61176529208,2022-05-01
1651449600000,38537.65476669535,2022-05-02
1651536000000,38561.56539902362,2022-05-03
1651622400000,37758.496107734,2022-05-04
1651708800000,39699.02404125388,2022-05-05
1651795200000,36612.229548803036,2022-05-06
1651881600000,36116.394294982965,2022-05-07
1651968000000,35573.31019883488,2022-05-08
1652054400000,34070.31219757961,2022-05-09
1652140800000,30269.586956629482,2022-05-10
1652227200000,31026.93386836242,2022-05-11
1652313600000,28913.48836365432,2022-05-12
1652400000000,29126.11597686014,2022-05-13
1652486400000,29310.728959858257,2022-05-14
1652572800000,30189.333177005963,2022-05-15
1652659200000,31319.309111130002,2022-05-16
1652745600000,29923.606993639707,2022-05-17
1652832000000,30502.19328027689,2022-05-18
1652918400000,28772.200501112577,2022-05-19
1653004800000,30382.40624219559,2022-05-20
1653091200000,29256.813374416255,2022-05-21
1653177600000,29491.507947760598,2022-05-22
1653264000000,30351.050417138096,2022-05-23
1653350400000,29163.167775739188,2022-05-24
1653436800000,29655.02613175249,2022-05-25
1653523200000,29584.949851985926,2022-05-26
1653609600000,29346.781442431617,2022-05-27
1653696000000,28646.65218193245,2022-05-28
1653782400000,29088.236452817226,2022-05-29
1653868800000,29492.503214953642,2022-05-30
1653955200000,31740.94072516695,2022-05-31
1654041600000,31865.749621173167,2022-06-01
1654128000000,29833.450330205254,2022-06-02
1654214400000,30481.013996026013,2022-06-03
1654300800000,29714.143487149733,2022-06-04
1654387200000,29872.3603087139,2022-06-05
1654473600000,29917.764052456198,2022-06-06
1654560000000,31372.5847629755,2022-06-07
1654646400000,31265.469277693348,2022-06-08
1654732800000,30229.236836130378,2022-06-09
1654819200000,30101.187521431468,2022-06-10
1654905600000,29101.2982596468,2022-06-11
1654992000000,28374.14499732395,2022-06-12
1655078400000,26767.269173221313,2022-06-13
1655164800000,22525.768350391198,2022-06-14
1655251200000,22244.848968001315,2022-06-15
1655337600000,22529.198114649807,2022-06-16
1655424000000,20408.690490591813,2022-06-17
1655510400000,20473.05288079512,2022-06-18
1655596800000,19047.41782828195,2022-06-19
1655683200000,20516.41197977524,2022-06-20
1655769600000,20636.75891240637,2022-06-21
1655856000000,20700.923933039136,2022-06-22
1655942400000,19983.566482863105,2022-06-23
1656028800000,21100.270533511088,2022-06-24
1656115200000,21262.71348295613,2022-06-25
1656201600000,21525.88036221139,2022-06-26
1656288000000,21052.80539783573,2022-06-27
1656374400000,20751.477530790766,2022-06-28
1656460800000,20282.542479269694,2022-06-29
1656547200000,20108.529472889782,2022-06-30
1656633600000,19608.397493423083,2022-07-01
1656720000000,19407.447430262473,2022-07-02
1656806400000,19268.227002666128,2022-07-03
1656892800000,19310.233218521833,2022-07-04
1656979200000,20257.012328592882,2022-07-05
1657065600000,20188.779663973284,2022-07-06
1657152000000,20566.68722377,2022-07-07
1657238400000,21660.596837075183,2022-07-08
1657324800000,21858.818749217564,2022-07-09
1657411200000,21589.628101459668,2022-07-10
1657497600000,20859.81407965063,2022-07-11
1657584000000,19998.467839575842,2022-07-12
1657670400000,19350.73735007727,2022-07-13
1657756800000,20225.23866433186,2022-07-14
1657843200000,20574.84059150044,2022-07-15
1657929600000,20794.811981436706,2022-07-16
1658016000000,21193.08334336837,2022-07-17
1658102400000,20824.36275165164,2022-07-18
1658188800000,22395.365383103952,2022-07-19
1658275200000,23366.90769792785,2022-07-20
1658361600000,23313.296731959555,2022-07-21
1658448000000,23155.207555248304,2022-07-22
1658534400000,22696.902754290055,2022-07-23
1658620800000,22506.199573628986,2022-07-24
1658707200000,22613.719208248454,2022-07-25
1658793600000,21330.295450788173,2022-07-26
1658880000000,21235.612316085775,2022-07-27
1658966400000,22908.884260468687,2022-07-28
1659052800000,23822.067597823116,2022-07-29
1659139200000,23847.58331873861,2022-07-30
1659225600000,23653.459549430798,2022-07-31
1659312000000,23379.70052509082,2022-08-01
1659398400000,23333.749243312184,2022-08-02
1659484800000,23053.846847482677,2022-08-03
1659571200000,22860.42098438317,2022-08-04
1659657600000,22678.363633874185,2022-08-05
1659744000000,23225.036201942938,2022-08-06
1659830400000,22984.57953144855,2022-08-07
1659916800000,23197.603469525384,2022-08-08
1660003200000,23823.679442453606,2022-08-09
1660089600000,23203.680696781623,2022-08-10
1660176000000,23948.829553271633,2022-08-11
1660262400000,23948.75170368143,2022-08-12
1660348800000,24411.379871522615,2022-08-13
1660435200000,24433.653747243658,2022-08-14
1660521600000,24312.541424891562,2022-08-15
1660608000000,24179.014652309197,2022-08-16
1660694400000,23913.333725628458,2022-08-17
1660780800000,23359.418837070007,2022-08-18
1660867200000,23248.38422819264,2022-08-19
1660953600000,20945.8339660496,2022-08-20
1661040000000,21175.232732989512,2022-08-21
1661126400000,21615.761693416986,2022-08-22
1661212800000,21387.747114773963,2022-08-23
1661299200000,21562.45153991356,2022-08-24
1661385600000,21395.45846975991,2022-08-25
1661472000000,21618.009019176647,2022-08-26
1661558400000,20271.322951706014,2022-08-27
1661644800000,20069.953331596196,2022-08-28
1661731200000,19659.24670619362,2022-08-29
1661817600000,20308.861447891457,2022-08-30
1661904000000,19805.35069885804,2022-08-31
1661990400000,20023.55444491251,2022-09-01
1662076800000,20153.975977982507,2022-09-02
1662163200000,19941.451370047158,2022-09-03
1662249600000,19814.5642451146,2022-09-04
1662336000000,19980.013222242276,2022-09-05
1662422400000,19785.73350185514,2022-09-06
1662508800000,18859.500087680277,2022-09-07
1662595200000,19280.62547645678,2022-09-08
1662681600000,19322.77774937157,2022-09-09
1662768000000,21359.58252557909,2022-09-10
1662854400000,21707.38731931814,2022-09-11
1662940800000,21739.80437979554,2022-09-12
1663027200000,22339.67050262336,2022-09-13
1663113600000,20184.96749189655,2022-09-14
1663200000000,20255.922978327133,2022-09-15
1663286400000,19702.169889811717,2022-09-16
1663372800000,19764.411712043777,2022-09-17
1663459200000,20131.675305714027,2022-09-18
1663545600000,19437.157867982634,2022-09-19
1663632000000,19570.386709523507,2022-09-20
1663718400000,18869.928809390534,2022-09-21
1663804800000,18539.63523831258,2022-09-22
1663891200000,19464.322663348466,2022-09-23
1663977600000,19291.904802452067,2022-09-24
1664064000000,18939.970580499372,2022-09-25
1664150400000,18809.41143933244,2022-09-26
1664236800000,19219.727780656474,2022-09-27
1664323200000,19116.331160710437,2022-09-28
1664409600000,19444.787771362975,2022-09-29
1664496000000,19563.765161776904,2022-09-30
1664582400000,19476.92659600407,2022-10-01
1664668800000,19314.463835217448,2022-10-02
1664755200000,19065.153837148988,2022-10-03
1664841600000,19620.567543591394,2022-10-04
1664928000000,20345.398520106643,2022-10-05
1665014400000,20161.830614985047,2022-10-06
1665100800000,19949.051041418512,2022-10-07
1665187200000,19457.308951251147,2022-10-08
1665273600000,19418.037989243952,2022-10-09
1665360000000,19448.14900175761,2022-10-10
1665446400000,19142.694767392895,2022-10-11
1665532800000,19058.628039738272,2022-10-12
1665619200000,19153.039779986986,2022-10-13
1665705600000,19383.9432200889,2022-10-14
1665792000000,19198.107144951755,2022-10-15
1665878400000,19072.780513358884,2022-10-16
1665964800000,19272.921847772006,2022-10-17
1666051200000,19557.895548868444,2022-10-18
1666137600000,19348.029368810374,2022-10-19
1666224000000,19134.242664465204,2022-10-20
1666310400000,19031.15987195947,2022-10-21
1666396800000,19173.28046885863,2022-10-22
1666483200000,19203.86547117714,2022-10-23
1666569600000,19574.824231840797,2022-10-24
1666656000000,19316.94062294213,2022-10-25
1666742400000,20095.152230674925,2022-10-26
1666828800000,20774.247496426033,2022-10-27
1666915200000,20278.36623205219,2022-10-28
1667001600000,20591.241208098614,2022-10-29
1667088000000,20800.70708772471,2022-10-30
1667174400000,20623.871497040946,2022-10-31
1667260800000,20494.60120983709,2022-11-01
1667347200000,20489.646203160763,2022-11-02
1667433600000,20162.980904822525,2022-11-03
1667520000000,20210.912417111318,2022-11-04
1667606400000,21150.315583912397,2022-11-05
1667692800000,21282.985109422694,2022-11-06
1667779200000,20906.99792695512,2022-11-07
1667865600000,20597.755017060834,2022-11-08
1667952000000,18562.353215089643,2022-11-09
1668038400000,15742.444335961438,2022-11-10
1668124800000,17594.923500278233,2022-11-11
1668211200000,17080.215260565037,2022-11-12
1668297600000,16797.98748257006,2022-11-13
1668384000000,16344.342316001042,2022-11-14
1668470400000,16645.828500283515,2022-11-15
1668556800000,16890.52938386464,2022-11-16
1668643200000,16689.39673273771,2022-11-17
1668729600000,16718.361228055077,2022-11-18
1668816000000,16707.022778986535,2022-11-19
1668902400000,16712.729525794817,2022-11-20
1668988800000,16304.07685562355,2022-11-21
1669075200000,15814.335280855257,2022-11-22
1669161600000,16171.628978315088,2022-11-23
1669248000000,16608.00998544357,2022-11-24
1669334400000,16596.03575847268,2022-11-25
1669420800000,16524.449007720887,2022-11-26
1669507200000,16456.156062496684,2022-11-27
1669593600000,16459.149543755877,2022-11-28
1669680000000,16222.210728731225,2022-11-29
1669766400000,16441.979978419113,2022-11-30
1669852800000,17186.502572066118,2022-12-01
1669939200000,16972.73406077455,2022-12-02
1670025600000,17084.87334047068,2022-12-03
1670112000000,16923.38287008033,2022-12-04
1670198400000,17149.93175096291,2022-12-05
1670284800000,16973.372577553495,2022-12-06
1670371200000,17085.64314125141,2022-12-07
1670457600000,16851.30346863184,2022-12-08
1670544000000,17235.014157992136,2022-12-09
1670630400000,17149.824203925327,2022-12-10
1670716800000,17125.364927688952,2022-12-11
1670803200000,17101.038019732932,2022-12-12
1670889600000,17179.596038203494,2022-12-13
1670976000000,17784.162894053265,2022-12-14
1671062400000,17808.71617265881,2022-12-15
1671148800000,17338.358126632633,2022-12-16
1671235200000,16623.75782614431,2022-12-17
1671321600000,16806.48559206152,2022-12-18
1671408000000,16742.816663834055,2022-12-19
1671494400000,16422.562273279298,2022-12-20
1671580800000,16899.331969046758,2022-12-21
1671667200000,16816.85370118997,2022-12-22
1671753600000,16824.790162441503,2022-12-23
1671840000000,16791.45543916491,2022-12-24
1671926400000,16848.568708323422,2022-12-25
1672012800000,16842.177039905502,2022-12-26
1672099200000,16900.081871938084,2022-12-27
1672185600000,16701.840210667935,2022-12-28
1672272000000,16538.906094001977,2022-12-29
1672358400000,16644.379087037905,2022-12-30
1672444800000,16604.020520373393,2022-12-31
1672531200000,16540.693624776803,2023-01-01
1672617600000,16615.969318012816,2023-01-02
1672704000000,16674.342536301097,2023-01-03
1672790400000,16677.646185850346,2023-01-04
1672876800000,16855.1747387671,2023-01-05
1672963200000,16832.098988497855,2023-01-06
1673049600000,16960.23206247515,2023-01-07
1673136000000,16950.861521853905,2023-01-08
1673222400000,17074.61539572674,2023-01-09
1673308800000,17194.90932945318,2023-01-10
1673395200000,17436.90232978116,2023-01-11
1673481600000,17996.832553741606,2023-01-12
1673568000000,18866.810330617045,2023-01-13
1673654400000,19941.780543296303,2023-01-14
1673740800000,21019.20661402266,2023-01-15
1673827200000,20853.230569490253,2023-01-16
1673913600000,21175.33773662521,2023-01-17
1674000000000,21156.78393116713,2023-01-18
1674086400000,20726.844969426445,2023-01-19
1674172800000,21081.671022204326,2023-01-20
1674259200000,22705.83367889906,2023-01-21
1674345600000,22771.023287021784,2023-01-22
1674432000000,22736.66142892971,2023-01-23
1674518400000,22984.87497643721,2023-01-24
1674604800000,22610.010598272846,2023-01-25
1674691200000,23180.422697874263,2023-01-26
1674777600000,23024.74618081709,2023-01-27
1674864000000,23082.858382122955,2023-01-28
1674950400000,23022.23299135344,2023-01-29
1675036800000,23797.460894881242,2023-01-30
1675123200000,22840.385858797104,2023-01-31
1675209600000,23137.323554088376,2023-02-01
1675296000000,23725.161796142238,2023-02-02
1675382400000,23539.676770196525,2023-02-03
1675468800000,23451.577650774634,2023-02-04
1675555200000,23340.34958553934,2023-02-05
1675641600000,22946.286578591233,2023-02-06
1675728000000,22786.483006387727,2023-02-07
1675814400000,23294.9136483527,2023-02-08
1675900800000,22947.50782856846,2023-02-09
1675987200000,21820.886508092775,2023-02-10
1676073600000,21630.132979576298,2023-02-11
1676160000000,21889.432080049624,2023-02-12
1676246400000,21779.87440384417,2023-02-13
1676332800000,21807.834274723064,2023-02-14
1676419200000,22220.070997481067,2023-02-15
1676505600000,24307.875101631602,2023-02-16
1676592000000,23756.907281577434,2023-02-17
1676678400000,24628.82455217312,2023-02-18
1676764800000,24642.79087073843,2023-02-19
1676851200000,24284.478003714703,2023-02-20
1676937600000,24786.665940845705,2023-02-21
1677024000000,24417.38703630947,2023-02-22
1677110400000,24146.101364545222,2023-02-23
1677196800000,23951.11098423326,2023-02-24
1677283200000,23172.286538018925,2023-02-25
1677369600000,23157.038107459524,2023-02-26
1677456000000,23541.115854493557,2023-02-27
1677542400000,23518.12390627588,2023-02-28
1677628800000,23155.543746825795,2023-03-01
1677715200000,23634.333489123786,2023-03-02
1677801600000,23464.33654185282,2023-03-03
1677888000000,22367.43302246967,2023-03-04
1677974400000,22348.32991538815,2023-03-05
1678060800000,22421.885805853268,2023-03-06
1678147200000,22415.113659694827,2023-03-07
1678233600000,22217.209884905325,2023-03-08
1678320000000,21712.65119391273,2023-03-09
1678406400000,20376.320007428807,2023-03-10
1678492800000,20195.2289502733,2023-03-11
1678579200000,20521.55615175117,2023-03-12
1678665600000,22095.71339833569,2023-03-13
1678752000000,24178.95532797469,2023-03-14
1678838400000,24758.765085827567,2023-03-15
1678924800000,24470.88205445031,2023-03-16
1679011200000,25161.272017520052,2023-03-17
1679097600000,27466.677829829863,2023-03-18
1679184000000,27107.792183504385,2023-03-19
1679270400000,28186.842652360127,2023-03-20
1679356800000,27929.167733140293,2023-03-21
1679443200000,28264.23961052235,2023-03-22
1679529600000,27449.254830807356,2023-03-23
1679616000000,28459.735113552502,2023-03-24
1679702400000,27595.4947483755,2023-03-25
1679788800000,27670.199498496833,2023-03-26
1679875200000,28048.46997853496,2023-03-27
1679961600000,27182.299559950465,2023-03-28
1680048000000,27291.3500210497,2023-03-29
1680134400000,28394.997780199057,2023-03-30
1680220800000,28041.123080088284,2023-03-31
1680307200000,28516.784729688636,2023-04-01
1680393600000,28498.94463304862,2023-04-02
1680480000000,28236.508738939792,2023-04-03
1680566400000,27815.42653124798,2023-04-04
1680652800000,28175.33033421539,2023-04-05
1680739200000,28197.20034124555,2023-04-06
1680825600000,28042.9833864884,2023-04-07
1680912000000,27934.43871284895,2023-04-08
1680998400000,27968.12804705512,2023-04-09
1681084800000,28351.23699385011,2023-04-10
1681171200000,29657.974136873556,2023-04-11
1681257600000,30260.93610940865,2023-04-12
1681344000000,29904.138694718906,2023-04-13
1681430400000,30405.027312781145,2023-04-14
